Kobe Bryant
Mar 18 	@ NYK 	W 115 - 89 	27 	6 - 9 	0 - 1 	2 - 2 	0 	2 	2 	7 	3 	1 	2 	3 	14
Mar 16 	@ DEN 	L 96 - 121 	12 	2 - 4 	0 - 0 	4 - 4 	0 	1 	1 	1 	0 	1 	1 	1 	8
Mar 15 	@ LAC 	L 105 - 107 	1 	0 - 1 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	0 	0
Mar 11 	@ GSW 	L 112 - 116 	6 	1 - 1 	0 - 0 	0 - 0 	0 	1 	1 	0 	0 	0 	0 	0 	2
Mar 03 	@ MIL 	W 99 - 95 	3 	1 - 1 	0 - 0 	0 - 0 	1 	0 	1 	0 	0 	0 	0 	0 	2
Mar 01 	vs. NOH 	L 96 - 99 	12 	3 - 5 	0 - 0 	0 - 0 	1 	2 	3 	0 	1 	0 	0 	0 	6
Devin Harris
Mar 30 	vs. MIL 	L 78 - 107 	26 	3 - 11 	0 - 1 	4 - 6 	0 	4 	4 	3 	0 	0 	2 	3 	10
Mar 29 	@ MIN 	L 99 - 108 	40 	6 - 13 	2 - 3 	5 - 6 	0 	3 	3 	5 	2 	0 	4 	2 	19
Mar 27 	vs. LAL 	L 95 - 103 	37 	4 - 13 	1 - 7 	4 - 6 	0 	6 	6 	14 	1 	0 	4 	2 	13
Mar 15 	@ LAC 	L 105 - 107 	23 	5 - 6 	0 - 0 	3 - 3 	0 	1 	1 	4 	2 	0 	3 	2 	13
Mar 13 	@ POR 	L 100 - 109 	38 	7 - 16 	1 - 2 	12 - 13 	0 	7 	7 	8 	1 	0 	2 	1 	27
Mar 11 	@ GSW 	L 112 - 116 	41 	9 - 20 	0 - 6 	13 - 17 	2 	5 	7 	12 	3 	0 	6 	2 	31
Mar 08 	vs. NYK 	W 106 - 101 	43 	12 - 22 	1 - 4 	10 - 14 	1 	2 	3 	10 	2 	0 	2 	1 	35
Mar 06 	@ ORL 	L 102 - 105 	41 	8 - 15 	1 - 4 	8 - 11 	0 	4 	4 	9 	2 	0 	3 	1 	25
Mar 04 	vs. BOS 	L 111 - 115 	43 	7 - 21 	2 - 8 	9 - 9 	0 	1 	1 	11 	2 	0 	6 	2 	25
Mar 03 	@ MIL 	W 99 - 95 	36 	3 - 14 	1 - 5 	7 - 8 	1 	3 	4 	11 	4 	1 	5 	2 	14
Mar 01 	vs. NOH 	L 96 - 99 	45 	9 - 20 	1 - 7 	7 - 7 	0 	3 	3 	14 	2 	0 	6 	4 	26
Trenton Hassell
Mar 30 	vs. MIL 	L 78 - 107 	15 	0 - 3 	0 - 0 	0 - 0 	0 	3 	3 	2 	0 	0 	1 	0 	0
Mar 29 	@ MIN 	L 99 - 108 	38 	2 - 6 	0 - 1 	4 - 4 	3 	4 	7 	2 	1 	1 	0 	4 	8
Mar 27 	vs. LAL 	L 95 - 103 	21 	2 - 5 	0 - 0 	0 - 0 	1 	0 	1 	1 	2 	0 	1 	2 	4
Mar 25 	@ CLE 	L 87 - 98 	19 	1 - 5 	0 - 1 	1 - 3 	1 	0 	1 	1 	0 	0 	0 	1 	3
Mar 22 	vs. CLE 	L 88 - 96 	26 	1 - 5 	0 - 0 	2 - 2 	0 	1 	1 	0 	0 	0 	1 	4 	4
Mar 20 	vs. MIA 	W 96 - 88 	32 	3 - 5 	0 - 0 	1 - 2 	1 	4 	5 	1 	1 	0 	0 	2 	7
Mar 18 	@ NYK 	W 115 - 89 	31 	4 - 6 	0 - 1 	0 - 0 	2 	7 	9 	2 	1 	1 	2 	2 	8
Mar 16 	@ DEN 	L 96 - 121 	27 	3 - 4 	0 - 0 	0 - 0 	1 	3 	4 	4 	0 	0 	1 	2 	6
Mar 15 	@ LAC 	L 105 - 107 	31 	2 - 3 	0 - 0 	0 - 0 	1 	6 	7 	0 	1 	0 	0 	2 	4
Mar 13 	@ POR 	L 100 - 109 	33 	2 - 2 	0 - 0 	0 - 0 	0 	3 	3 	0 	0 	0 	1 	2 	4
Mar 11 	@ GSW 	L 112 - 116 	35 	6 - 9 	0 - 0 	1 - 2 	0 	4 	4 	1 	0 	0 	3 	4 	13
Mar 08 	vs. NYK 	W 106 - 101 	29 	1 - 1 	0 - 0 	0 - 0 	0 	3 	3 	1 	1 	3 	0 	1 	2
Mar 06 	@ ORL 	L 102 - 105 	19 	2 - 5 	0 - 1 	1 - 1 	0 	1 	1 	0 	0 	0 	0 	1 	5
Mar 04 	vs. BOS 	L 111 - 115 	19 	3 - 3 	0 - 0 	0 - 0 	1 	0 	1 	1 	0 	0 	2 	3 	6
Mar 03 	@ MIL 	W 99 - 95 	18 	1 - 1 	0 - 0 	0 - 0 	0 	6 	6 	1 	0 	0 	1 	3 	2
Mar 01 	vs. NOH 	L 96 - 99 	18 	0 - 3 	0 - 0 	0 - 0 	0 	4 	4 	2 	0 	0 	0 	0 	0
Jarvis Hayes
Mar 30 	vs. MIL 	L 78 - 107 	20 	2 - 6 	0 - 4 	0 - 0 	0 	3 	3 	1 	0 	0 	1 	2 	4
Mar 27 	vs. LAL 	L 95 - 103 	27 	7 - 14 	4 - 8 	1 - 1 	0 	4 	4 	0 	0 	0 	0 	2 	19
Mar 25 	@ CLE 	L 87 - 98 	29 	7 - 10 	4 - 5 	0 - 2 	0 	4 	4 	0 	0 	0 	0 	4 	18
Mar 22 	vs. CLE 	L 88 - 96 	24 	2 - 7 	0 - 3 	2 - 2 	0 	2 	2 	1 	0 	0 	0 	3 	6
Mar 20 	vs. MIA 	W 96 - 88 	27 	8 - 12 	2 - 3 	0 - 0 	0 	5 	5 	2 	1 	0 	0 	1 	18
Mar 18 	@ NYK 	W 115 - 89 	22 	4 - 9 	1 - 4 	0 - 0 	0 	4 	4 	1 	0 	0 	0 	2 	9
Mar 16 	@ DEN 	L 96 - 121 	21 	3 - 6 	2 - 4 	0 - 0 	0 	2 	2 	2 	0 	0 	1 	2 	8
Mar 15 	@ LAC 	L 105 - 107 	23 	3 - 9 	2 - 6 	0 - 2 	0 	3 	3 	0 	1 	0 	0 	3 	8
Mar 13 	@ POR 	L 100 - 109 	17 	3 - 5 	0 - 1 	0 - 0 	1 	0 	1 	1 	0 	0 	0 	3 	6
Mar 11 	@ GSW 	L 112 - 116 	22 	3 - 7 	3 - 5 	1 - 2 	0 	3 	3 	1 	1 	0 	1 	6 	10
Mar 08 	vs. NYK 	W 106 - 101 	30 	2 - 8 	1 - 5 	0 - 0 	0 	3 	3 	3 	2 	0 	0 	1 	5
Mar 06 	@ ORL 	L 102 - 105 	29 	3 - 7 	2 - 5 	0 - 0 	1 	5 	6 	1 	2 	0 	0 	2 	8
Mar 04 	vs. BOS 	L 111 - 115 	27 	5 - 9 	3 - 5 	3 - 3 	0 	2 	2 	0 	0 	0 	1 	3 	16
Mar 03 	@ MIL 	W 99 - 95 	25 	5 - 11 	3 - 6 	0 - 0 	0 	5 	5 	0 	1 	0 	2 	1 	13
Mar 01 	vs. NOH 	L 96 - 99 	37 	5 - 10 	2 - 3 	1 - 2 	0 	7 	7 	0 	0 	0 	0 	4 	13
Brook Lopez
Mar 30 	vs. MIL 	L 78 - 107 	25 	3 - 6 	0 - 0 	4 - 8 	3 	7 	10 	0 	0 	0 	2 	0 	10
Mar 29 	@ MIN 	L 99 - 108 	39 	4 - 9 	0 - 0 	2 - 3 	1 	8 	9 	3 	1 	1 	3 	3 	10
Mar 27 	vs. LAL 	L 95 - 103 	29 	8 - 11 	0 - 0 	0 - 2 	3 	7 	10 	1 	0 	1 	3 	3 	16
Mar 25 	@ CLE 	L 87 - 98 	33 	4 - 8 	0 - 0 	1 - 2 	5 	5 	10 	0 	0 	2 	1 	4 	9
Mar 22 	vs. CLE 	L 88 - 96 	38 	5 - 13 	0 - 1 	6 - 7 	1 	5 	6 	3 	1 	0 	0 	1 	16
Mar 20 	vs. MIA 	W 96 - 88 	32 	4 - 13 	0 - 0 	7 - 8 	3 	4 	7 	0 	0 	2 	3 	3 	15
Mar 18 	@ NYK 	W 115 - 89 	35 	11 - 20 	0 - 0 	1 - 2 	1 	4 	5 	8 	3 	3 	2 	2 	23
Mar 16 	@ DEN 	L 96 - 121 	30 	3 - 6 	0 - 0 	3 - 4 	1 	5 	6 	3 	1 	0 	4 	4 	9
Mar 15 	@ LAC 	L 105 - 107 	36 	6 - 8 	0 - 0 	2 - 2 	0 	5 	5 	0 	0 	4 	1 	4 	14
Mar 13 	@ POR 	L 100 - 109 	33 	9 - 12 	0 - 0 	4 - 4 	4 	2 	6 	3 	1 	0 	1 	6 	22
Mar 11 	@ GSW 	L 112 - 116 	36 	7 - 11 	0 - 0 	0 - 0 	2 	4 	6 	0 	2 	2 	0 	3 	14
Mar 08 	vs. NYK 	W 106 - 101 	29 	7 - 14 	0 - 0 	2 - 2 	1 	5 	6 	1 	1 	1 	5 	3 	16
Mar 06 	@ ORL 	L 102 - 105 	25 	4 - 6 	0 - 0 	0 - 0 	2 	4 	6 	1 	2 	3 	1 	5 	8
Mar 04 	vs. BOS 	L 111 - 115 	36 	4 - 5 	0 - 0 	2 - 3 	1 	4 	5 	4 	0 	0 	0 	4 	10
Mar 03 	@ MIL 	W 99 - 95 	39 	9 - 12 	0 - 0 	6 - 7 	2 	10 	12 	0 	1 	3 	2 	1 	24
Mar 01 	vs. NOH 	L 96 - 99 	31 	4 - 7 	0 - 0 	0 - 0 	4 	8 	12 	3 	1 	2 	1 	4 	8
Eduardo Najera
Jan 31 	@  PHI 	W 85 - 83 	0 	0 - 0 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	0 	0
Jan 30 	@ ATL 	L 88 - 105 	12 	1 - 2 	0 - 0 	2 - 6 	3 	1 	4 	0 	0 	0 	1 	2 	4
Jan 28 	vs. TOR 	L 106 - 107 	8 	1 - 2 	0 - 0 	0 - 0 	0 	2 	2 	0 	0 	0 	0 	0 	2
Jan 26 	@ OKC 	L 85 - 94 	18 	1 - 4 	0 - 2 	1 - 2 	1 	1 	2 	0 	2 	0 	1 	2 	3
Jan 24 	@ MEM 	W 99 - 88 	21 	1 - 4 	0 - 2 	2 - 2 	1 	4 	5 	0 	0 	0 	0 	2 	4
Jan 23 	@ SAS 	L 91 - 94 	25 	3 - 4 	2 - 3 	1 - 2 	0 	6 	6 	2 	0 	0 	0 	4 	9
Jan 21 	@ NOH 	L 92 - 102 	14 	3 - 3 	1 - 1 	1 - 2 	0 	2 	2 	0 	0 	0 	1 	2 	8
Jan 17 	vs. BOS 	L 85 - 105 	19 	3 - 4 	1 - 1 	0 - 4 	1 	4 	5 	0 	2 	0 	0 	3 	7
Jan 15 	vs. POR 	L 99 - 105 	14 	1 - 1 	0 - 0 	1 - 2 	0 	3 	3 	1 	0 	1 	0 	2 	3
Jan 14 	@ BOS 	L 86 - 118 	16 	0 - 2 	0 - 0 	0 - 0 	1 	3 	4 	2 	0 	0 	2 	3 	0
Jan 12 	vs. OKC 	W 103 - 99 	17 	2 - 5 	0 - 1 	0 - 0 	3 	3 	6 	1 	0 	1 	1 	4 	4
Jan 09 	@ MIL 	L 102 - 104 	16 	2 - 5 	0 - 2 	0 - 0 	1 	1 	2 	7 	1 	0 	2 	2 	4
Jan 07 	vs. MEM 	W 100 - 89 	14 	4 - 6 	1 - 2 	0 - 0 	0 	2 	2 	0 	1 	1 	1 	5 	9
Jan 05 	vs. SAC 	W 98 - 90 	15 	1 - 4 	0 - 1 	0 - 0 	2 	1 	3 	1 	0 	0 	1 	1 	2
Jan 03 	@ MIA 	L 96 - 101 	11 	1 - 2 	0 - 1 	0 - 0 	1 	2 	3 	0 	0 	0 	1 	2 	2
Jan 02 	vs. ATL 	W 93 - 91 	3 	0 - 1 	0 - 0 	0 - 0 	0 	1 	1 	0 	0 	0 	0 	0 	0
Bobby Simmons
Mar 27 	vs. LAL 	L 95 - 103 	19 	1 - 4 	0 - 3 	0 - 0 	2 	3 	5 	3 	3 	0 	3 	3 	2
Mar 25 	@ CLE 	L 87 - 98 	28 	4 - 7 	2 - 5 	2 - 2 	0 	0 	0 	1 	2 	0 	0 	3 	12
Mar 22 	vs. CLE 	L 88 - 96 	27 	2 - 7 	2 - 6 	2 - 2 	2 	3 	5 	0 	0 	0 	0 	3 	8
Mar 20 	vs. MIA 	W 96 - 88 	11 	1 - 3 	1 - 2 	0 - 0 	0 	0 	0 	1 	0 	1 	0 	3 	3
Mar 18 	@ NYK 	W 115 - 89 	22 	3 - 5 	1 - 3 	0 - 0 	0 	6 	6 	2 	0 	0 	0 	1 	7
Mar 16 	@ DEN 	L 96 - 121 	20 	1 - 5 	1 - 4 	0 - 0 	1 	1 	2 	1 	0 	2 	0 	2 	3
Mar 15 	@ LAC 	L 105 - 107 	22 	2 - 5 	2 - 4 	0 - 0 	0 	4 	4 	0 	0 	0 	2 	4 	6
Mar 13 	@ POR 	L 100 - 109 	21 	4 - 5 	4 - 4 	2 - 2 	0 	2 	2 	0 	0 	0 	1 	4 	14
Mar 11 	@ GSW 	L 112 - 116 	23 	3 - 5 	2 - 3 	2 - 5 	2 	2 	4 	2 	0 	0 	0 	5 	10
Mar 08 	vs. NYK 	W 106 - 101 	19 	3 - 3 	2 - 2 	2 - 2 	0 	2 	2 	0 	2 	0 	0 	0 	10
Mar 06 	@ ORL 	L 102 - 105 	24 	3 - 4 	3 - 4 	0 - 0 	0 	3 	3 	0 	0 	0 	2 	3 	9
Mar 04 	vs. BOS 	L 111 - 115 	10 	3 - 3 	2 - 2 	0 - 0 	0 	1 	1 	2 	0 	0 	2 	5 	8
Mar 03 	@ MIL 	W 99 - 95 	17 	0 - 2 	0 - 1 	0 - 0 	1 	3 	4 	2 	1 	0 	1 	3 	0
Mar 01 	vs. NOH 	L 96 - 99 	24 	2 - 7 	1 - 5 	2 - 2 	1 	2 	3 	1 	1 	0 	0 	4 	7
Sean Williams
Mar 30 	vs. MIL 	L 78 - 107 	6 	1 - 2 	0 - 0 	1 - 1 	1 	1 	2 	0 	0 	1 	0 	0 	3
Mar 15 	@ LAC 	L 105 - 107 	8 	0 - 0 	0 - 0 	0 - 0 	0 	1 	1 	0 	0 	1 	1 	1 	0
Mar 13 	@ POR 	L 100 - 109 	13 	3 - 5 	0 - 0 	1 - 2 	2 	1 	3 	2 	1 	1 	1 	5 	7
Mar 11 	@ GSW 	L 112 - 116 	12 	2 - 4 	0 - 0 	2 - 5 	1 	3 	4 	0 	0 	1 	0 	2 	6
Mar 08 	vs. NYK 	W 106 - 101 	19 	1 - 2 	0 - 0 	0 - 0 	0 	1 	1 	1 	0 	4 	0 	3 	2
Mar 06 	@ ORL 	L 102 - 105 	16 	3 - 4 	0 - 0 	3 - 4 	0 	2 	2 	1 	0 	0 	0 	4 	9
Mar 04 	vs. BOS 	L 111 - 115 	12 	0 - 2 	0 - 0 	2 - 2 	3 	1 	4 	1 	1 	1 	0 	1 	2
Mar 03 	@ MIL 	W 99 - 95 	8 	0 - 2 	0 - 0 	0 - 0 	1 	0 	1 	1 	0 	0 	0 	1 	0
Mar 01 	vs. NOH 	L 96 - 99 	17 	2 - 5 	0 - 0 	0 - 0 	1 	5 	6 	0 	0 	3 	2 	2 	4
Yi Jianlian
Mar 30 	vs. MIL 	L 78 - 107 	19 	2 - 5 	2 - 3 	5 - 6 	0 	2 	2 	1 	0 	1 	2 	2 	11
Mar 29 	@ MIN 	L 99 - 108 	19 	3 - 9 	1 - 4 	3 - 3 	0 	0 	0 	1 	1 	0 	0 	1 	10
Mar 25 	@ CLE 	L 87 - 98 	20 	1 - 6 	0 - 1 	1 - 2 	1 	2 	3 	1 	2 	0 	1 	2 	3
Mar 22 	vs. CLE 	L 88 - 96 	15 	1 - 8 	0 - 0 	2 - 2 	3 	1 	4 	0 	0 	0 	0 	1 	4
Mar 20 	vs. MIA 	W 96 - 88 	20 	2 - 7 	1 - 2 	1 - 2 	1 	5 	6 	0 	0 	1 	1 	3 	6
Mar 18 	@ NYK 	W 115 - 89 	18 	4 - 6 	0 - 2 	0 - 0 	1 	2 	3 	0 	0 	0 	1 	1 	8
Mar 16 	@ DEN 	L 96 - 121 	20 	1 - 5 	0 - 2 	2 - 2 	0 	1 	1 	1 	0 	1 	0 	0 	4
Mar 15 	@ LAC 	L 105 - 107 	22 	3 - 8 	0 - 1 	2 - 4 	0 	4 	4 	1 	0 	0 	0 	1 	8
Mar 13 	@ POR 	L 100 - 109 	25 	0 - 5 	0 - 0 	1 - 2 	1 	5 	6 	1 	2 	1 	1 	1 	1
Mar 11 	@ GSW 	L 112 - 116 	11 	1 - 5 	0 - 1 	0 - 1 	2 	3 	5 	0 	0 	0 	0 	4 	2
Mar 08 	vs. NYK 	W 106 - 101 	18 	4 - 7 	0 - 2 	0 - 0 	1 	5 	6 	3 	0 	0 	2 	2 	8
Mar 06 	@ ORL 	L 102 - 105 	22 	4 - 6 	2 - 3 	2 - 2 	0 	6 	6 	1 	0 	0 	2 	3 	12
Mar 04 	vs. BOS 	L 111 - 115 	18 	2 - 5 	0 - 1 	0 - 0 	0 	4 	4 	0 	1 	0 	2 	3 	4
Mar 03 	@ MIL 	W 99 - 95 	16 	2 - 4 	0 - 2 	0 - 0 	0 	2 	2 	1 	0 	3 	1 	4 	4
Mar 01 	vs. NOH 	L 96 - 99 	18 	3 - 9 	0 - 3 	0 - 0 	0 	1 	1 	0 	0 	0 	0 	3 	6    
Keyon Dooling
Mar 30 	vs. MIL 	L 78 - 107 	15 	0 - 2 	0 - 0 	2 - 2 	0 	1 	1 	2 	0 	0 	3 	3 	2
Mar 29 	@ MIN 	L 99 - 108 	26 	3 - 8 	1 - 4 	2 - 2 	0 	3 	3 	1 	0 	0 	0 	2 	9
Mar 27 	vs. LAL 	L 95 - 103 	21 	3 - 6 	3 - 4 	0 - 0 	0 	0 	0 	1 	0 	0 	4 	0 	9
Mar 25 	@ CLE 	L 87 - 98 	38 	3 - 11 	1 - 1 	4 - 5 	0 	3 	3 	10 	0 	0 	0 	1 	11
Mar 22 	vs. CLE 	L 88 - 96 	41 	7 - 9 	1 - 2 	4 - 4 	0 	5 	5 	4 	1 	0 	2 	2 	19
Mar 20 	vs. MIA 	W 96 - 88 	38 	4 - 9 	2 - 4 	0 - 0 	2 	2 	4 	8 	2 	1 	3 	3 	10
Mar 18 	@ NYK 	W 115 - 89 	34 	7 - 12 	1 - 4 	2 - 2 	1 	2 	3 	8 	0 	0 	2 	1 	17
Mar 16 	@ DEN 	L 96 - 121 	35 	7 - 11 	1 - 3 	2 - 4 	0 	3 	3 	6 	1 	0 	3 	2 	17
Mar 15 	@ LAC 	L 105 - 107 	26 	2 - 6 	1 - 3 	1 - 2 	0 	3 	3 	5 	2 	0 	3 	1 	6
Mar 13 	@ POR 	L 100 - 109 	20 	0 - 8 	0 - 3 	0 - 0 	0 	0 	0 	2 	0 	1 	0 	1 	0
Mar 11 	@ GSW 	L 112 - 116 	22 	3 - 5 	2 - 2 	2 - 2 	0 	2 	2 	5 	0 	0 	1 	2 	10
Mar 08 	vs. NYK 	W 106 - 101 	12 	1 - 4 	1 - 3 	0 - 2 	0 	0 	0 	0 	0 	0 	0 	1 	3
Mar 06 	@ ORL 	L 102 - 105 	20 	3 - 8 	1 - 2 	0 - 0 	1 	0 	1 	2 	3 	1 	0 	1 	7
Mar 04 	vs. BOS 	L 111 - 115 	23 	0 - 5 	0 - 3 	2 - 2 	0 	3 	3 	1 	1 	0 	0 	0 	2
Mar 03 	@ MIL 	W 99 - 95 	26 	4 - 7 	2 - 4 	2 - 2 	0 	2 	2 	1 	3 	0 	0 	0 	12
Ron Artest
Mar 28 	vs. LAC 	W 110 - 93 	32 	5 - 16 	3 - 6 	0 - 0 	1 	2 	3 	3 	1 	0 	2 	2 	13
Mar 24 	@ UTA 	L 86 - 99 	39 	5 - 22 	3 - 7 	0 - 0 	1 	10 	11 	7 	0 	1 	2 	1 	13
Mar 22 	@ SAS 	W 87 - 85 	35 	8 - 20 	2 - 4 	6 - 8 	2 	2 	4 	2 	1 	0 	2 	1 	24
Mar 20 	vs. MIN 	W 107 - 88 	36 	8 - 16 	2 - 3 	2 - 2 	1 	4 	5 	6 	1 	2 	2 	2 	20
Mar 18 	vs. DET 	W 106 - 101 	47 	11 - 24 	1 - 4 	3 - 4 	2 	2 	4 	2 	0 	0 	3 	0 	26
Mar 16 	@ NOH 	W 95 - 84 	41 	7 - 23 	0 - 9 	4 - 4 	0 	4 	4 	5 	1 	0 	1 	1 	18
Mar 14 	vs. SAS 	L 85 - 88 	34 	7 - 19 	4 - 8 	3 - 5 	3 	6 	9 	1 	0 	1 	1 	4 	21
Mar 13 	@ CHA 	W 91 - 86 	36 	5 - 12 	0 - 2 	0 - 0 	0 	6 	6 	4 	1 	1 	2 	2 	10
Mar 11 	vs. LAL 	L 96 - 102 	41 	4 - 16 	0 - 8 	3 - 3 	0 	2 	2 	2 	6 	1 	6 	5 	11
Mar 09 	@ DEN 	W 97 - 95 	37 	8 - 20 	4 - 9 	2 - 6 	1 	5 	6 	2 	4 	0 	0 	1 	22
Mar 08 	vs. MEM 	W 93 - 83 	32 	5 - 10 	3 - 4 	0 - 0 	2 	5 	7 	4 	1 	0 	3 	1 	13
Mar 06 	vs. PHX 	W 116 - 112 	34 	7 - 15 	2 - 6 	5 - 6 	0 	6 	6 	3 	1 	1 	1 	0 	21
Mar 04 	@ UTA 	L 94 - 101 	38 	9 - 19 	5 - 8 	2 - 5 	1 	4 	5 	5 	2 	0 	2 	3 	25
Mar 03 	vs. TOR 	W 107 - 97 	38 	5 - 10 	3 - 5 	0 - 0 	0 	6 	6 	5 	0 	0 	2 	2 	13
Mar 01 	@ MIN 	W 105 - 94 	38 	10 - 15 	3 - 4 	0 - 0 	1 	3 	4 	2 	1 	0 	1 	1 	23
Brent Barry
Mar 28 	vs. LAC 	W 110 - 93 	12 	1 - 5 	0 - 4 	0 - 0 	0 	1 	1 	2 	0 	0 	1 	0 	2
Mar 24 	@ UTA 	L 86 - 99 	11 	0 - 3 	0 - 3 	0 - 0 	0 	0 	0 	2 	1 	0 	0 	1 	0
Mar 22 	@ SAS 	W 87 - 85 	15 	1 - 1 	0 - 0 	2 - 2 	0 	0 	0 	1 	1 	0 	2 	2 	4
Mar 20 	vs. MIN 	W 107 - 88 	18 	3 - 6 	3 - 5 	1 - 1 	1 	3 	4 	2 	0 	0 	2 	0 	10
Mar 18 	vs. DET 	W 106 - 101 	6 	1 - 2 	0 - 1 	0 - 0 	0 	1 	1 	1 	0 	0 	1 	0 	2
Mar 16 	@ NOH 	W 95 - 84 	8 	2 - 3 	1 - 2 	0 - 0 	0 	0 	0 	1 	0 	0 	1 	0 	5
Mar 14 	vs. SAS 	L 85 - 88 	9 	0 - 1 	0 - 1 	0 - 0 	1 	2 	3 	0 	1 	0 	2 	1 	0
Mar 13 	@ CHA 	W 91 - 86 	6 	1 - 3 	1 - 3 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	0 	3
Mar 09 	@ DEN 	W 97 - 95 	8 	1 - 2 	1 - 1 	0 - 0 	0 	1 	1 	1 	1 	0 	1 	0 	3
Mar 08 	vs. MEM 	W 93 - 83 	11 	0 - 1 	0 - 0 	0 - 0 	0 	0 	0 	1 	0 	0 	0 	0 	0
Mar 04 	@ UTA 	L 94 - 101 	4 	0 - 1 	0 - 1 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	0 	0
Shane Battier
Mar 28 	vs. LAC 	W 110 - 93 	36 	4 - 4 	2 - 2 	5 - 5 	1 	3 	4 	4 	0 	1 	1 	1 	15
Mar 24 	@ UTA 	L 86 - 99 	39 	5 - 9 	4 - 7 	4 - 4 	0 	5 	5 	2 	2 	0 	2 	2 	18
Mar 22 	@ SAS 	W 87 - 85 	33 	2 - 3 	2 - 3 	0 - 0 	0 	1 	1 	1 	2 	0 	1 	0 	6
Mar 20 	vs. MIN 	W 107 - 88 	30 	4 - 5 	2 - 3 	1 - 1 	2 	4 	6 	2 	1 	2 	0 	0 	11
Mar 18 	vs. DET 	W 106 - 101 	44 	1 - 1 	0 - 0 	1 - 2 	2 	4 	6 	5 	1 	1 	0 	2 	3
Mar 16 	@ NOH 	W 95 - 84 	35 	3 - 8 	1 - 6 	4 - 4 	0 	3 	3 	2 	0 	1 	0 	0 	11
Mar 14 	vs. SAS 	L 85 - 88 	34 	0 - 1 	0 - 0 	1 - 2 	0 	5 	5 	4 	1 	0 	0 	0 	1
Mar 13 	@ CHA 	W 91 - 86 	38 	3 - 5 	1 - 3 	0 - 0 	0 	7 	7 	4 	2 	0 	1 	2 	7
Mar 11 	vs. LAL 	L 96 - 102 	28 	1 - 5 	0 - 4 	2 - 2 	1 	1 	2 	2 	0 	0 	2 	5 	4
Mar 09 	@ DEN 	W 97 - 95 	37 	2 - 5 	2 - 5 	2 - 2 	2 	5 	7 	2 	1 	0 	0 	1 	8
Mar 08 	vs. MEM 	W 93 - 83 	28 	2 - 7 	0 - 4 	0 - 0 	1 	2 	3 	0 	0 	2 	2 	2 	4
Mar 06 	vs. PHX 	W 116 - 112 	35 	1 - 6 	0 - 4 	0 - 0 	0 	3 	3 	4 	3 	1 	1 	2 	2
Mar 04 	@ UTA 	L 94 - 101 	42 	1 - 4 	0 - 3 	2 - 2 	1 	4 	5 	0 	1 	1 	1 	2 	4
Mar 03 	vs. TOR 	W 107 - 97 	37 	1 - 6 	0 - 4 	1 - 2 	1 	4 	5 	3 	0 	0 	0 	1 	3
Mar 01 	@ MIN 	W 105 - 94 	34 	2 - 6 	1 - 5 	0 - 0 	1 	3 	4 	2 	0 	1 	1 	2 	5
Aaron Brooks
Mar 28 	vs. LAC 	W 110 - 93 	28 	9 - 17 	3 - 7 	0 - 0 	0 	0 	0 	1 	0 	0 	0 	1 	21
Mar 24 	@ UTA 	L 86 - 99 	31 	8 - 17 	2 - 6 	2 - 2 	0 	1 	1 	4 	0 	0 	0 	2 	20
Mar 22 	@ SAS 	W 87 - 85 	25 	2 - 10 	1 - 3 	0 - 0 	0 	1 	1 	2 	0 	1 	2 	2 	5
Mar 20 	vs. MIN 	W 107 - 88 	26 	4 - 9 	1 - 4 	4 - 4 	0 	1 	1 	4 	0 	0 	0 	1 	13
Mar 18 	vs. DET 	W 106 - 101 	35 	4 - 8 	2 - 4 	4 - 4 	0 	2 	2 	4 	1 	1 	2 	5 	14
Mar 16 	@ NOH 	W 95 - 84 	25 	6 - 8 	1 - 2 	1 - 1 	0 	1 	1 	2 	0 	0 	3 	1 	14
Mar 14 	vs. SAS 	L 85 - 88 	32 	7 - 18 	2 - 5 	2 - 2 	0 	2 	2 	0 	3 	0 	2 	2 	18
Mar 13 	@ CHA 	W 91 - 86 	37 	2 - 12 	1 - 6 	5 - 6 	0 	2 	2 	3 	1 	0 	3 	1 	10
Mar 11 	vs. LAL 	L 96 - 102 	22 	5 - 10 	3 - 8 	1 - 1 	0 	1 	1 	4 	0 	0 	2 	2 	14
Mar 09 	@ DEN 	W 97 - 95 	25 	7 - 13 	2 - 2 	3 - 5 	0 	1 	1 	3 	0 	0 	1 	4 	19
Mar 08 	vs. MEM 	W 93 - 83 	25 	3 - 6 	1 - 3 	1 - 2 	0 	0 	0 	6 	1 	0 	2 	1 	8
Mar 06 	vs. PHX 	W 116 - 112 	38 	11 - 20 	4 - 7 	4 - 4 	1 	2 	3 	3 	0 	0 	4 	4 	30
Mar 04 	@ UTA 	L 94 - 101 	26 	3 - 8 	2 - 5 	1 - 2 	0 	0 	0 	3 	2 	0 	2 	2 	9
Mar 03 	vs. TOR 	W 107 - 97 	31 	2 - 10 	1 - 4 	2 - 2 	0 	2 	2 	5 	1 	0 	3 	1 	7
Mar 01 	@ MIN 	W 105 - 94 	38 	8 - 17 	1 - 5 	5 - 7 	1 	3 	4 	10 	2 	0 	1 	2 	22
Brian Cook
